protocol_family,path,t,price
continuous_argmax,continuous_argmax,6101,2619.026611328125
continuous_argmax,continuous_argmax,6102,2619.216064453125
continuous_argmax,continuous_argmax,6103,2619.329833984375
continuous_argmax,continuous_argmax,6104,2619.389404296875
continuous_argmax,continuous_argmax,6105,2619.429931640625
continuous_argmax,continuous_argmax,6106,2619.45751953125
continuous_argmax,continuous_argmax,6107,2619.470703125
continuous_argmax,continuous_argmax,6108,2619.470703125
continuous_argmax,continuous_argmax,6109,2620.48046875
continuous_argmax,continuous_argmax,6110,2621.051025390625
continuous_argmax,continuous_argmax,6111,2621.370361328125
continuous_argmax,continuous_argmax,6112,2621.55126953125
continuous_argmax,continuous_argmax,6113,2621.6591796875
continuous_argmax,continuous_argmax,6114,2621.7099609375
continuous_argmax,continuous_argmax,6115,2621.74072265625
continuous_argmax,continuous_argmax,6116,2621.77099609375
continuous_argmax,continuous_argmax,6117,2621.7939453125
continuous_argmax,continuous_argmax,6118,2621.7939453125
continuous_argmax,continuous_argmax,6119,2622.804931640625
continuous_argmax,continuous_argmax,6120,2623.376708984375
continuous_argmax,continuous_argmax,6121,2623.69677734375
continuous_argmax,continuous_argmax,6122,2623.8798828125
continuous_argmax,continuous_argmax,6123,2623.99169921875
continuous_argmax,continuous_argmax,6124,2624.055908203125
continuous_argmax,continuous_argmax,6125,2624.1015625
continuous_argmax,continuous_argmax,6126,2624.090576171875
continuous_argmax,continuous_argmax,6127,2624.113525390625
continuous_argmax,continuous_argmax,6128,2624.113525390625
continuous_argmax,continuous_argmax,6129,2625.1259765625
continuous_argmax,continuous_argmax,6130,2625.69482421875
continuous_argmax,continuous_argmax,6131,2626.016357421875
continuous_argmax,continuous_argmax,6132,2626.200439453125
continuous_argmax,continuous_argmax,6133,2626.30859375
continuous_argmax,continuous_argmax,6134,2626.375
continuous_argmax,continuous_argmax,6135,2626.41357421875
continuous_argmax,continuous_argmax,6136,2626.43896484375
continuous_argmax,continuous_argmax,6137,2626.452880859375
continuous_argmax,continuous_argmax,6138,2626.452880859375
continuous_argmax,continuous_argmax,6139,2627.464111328125
continuous_argmax,continuous_argmax,6140,2628.0361328125
continuous_argmax,continuous_argmax,6141,2628.356689453125
continuous_argmax,continuous_argmax,6142,2628.539306640625
continuous_argmax,continuous_argmax,6143,2628.646728515625
continuous_argmax,continuous_argmax,6144,2628.71337890625
continuous_argmax,continuous_argmax,6145,2628.75341796875
continuous_argmax,continuous_argmax,6146,2628.777587890625
continuous_argmax,continuous_argmax,6147,2628.791748046875
continuous_argmax,continuous_argmax,6148,2628.791748046875
continuous_argmax,continuous_argmax,6149,2629.798095703125
continuous_argmax,continuous_argmax,6150,2630.37060546875
continuous_argmax,continuous_argmax,6151,2630.6943359375
continuous_argmax,continuous_argmax,6152,2630.881103515625
continuous_argmax,continuous_argmax,6153,2630.98779296875
continuous_argmax,continuous_argmax,6154,2631.053466796875
continuous_argmax,continuous_argmax,6155,2631.092529296875
continuous_argmax,continuous_argmax,6156,2631.117919921875
continuous_argmax,continuous_argmax,6157,2631.131103515625
continuous_argmax,continuous_argmax,6158,2631.131103515625
continuous_argmax,continuous_argmax,6159,2632.140869140625
continuous_argmax,continuous_argmax,6160,2632.715576171875
continuous_argmax,continuous_argmax,6161,2633.035400390625
continuous_argmax,continuous_argmax,6162,2633.221435546875
continuous_argmax,continuous_argmax,6163,2633.327880859375
continuous_argmax,continuous_argmax,6164,2633.39599609375
continuous_argmax,continuous_argmax,6165,2633.43212890625
continuous_argmax,continuous_argmax,6166,2633.45751953125
continuous_argmax,continuous_argmax,6167,2633.46923828125
continuous_argmax,continuous_argmax,6168,2633.46923828125
continuous_argmax,continuous_argmax,6169,2634.47998046875
continuous_argmax,continuous_argmax,6170,2635.0517578125
continuous_argmax,continuous_argmax,6171,2635.3740234375
continuous_argmax,continuous_argmax,6172,2635.56005859375
continuous_argmax,continuous_argmax,6173,2635.670654296875
continuous_argmax,continuous_argmax,6174,2635.736083984375
continuous_argmax,continuous_argmax,6175,2635.77587890625
continuous_argmax,continuous_argmax,6176,2635.8017578125
continuous_argmax,continuous_argmax,6177,2635.81787109375
continuous_argmax,continuous_argmax,6178,2635.81787109375
continuous_argmax,continuous_argmax,6179,2636.8359375
continuous_argmax,continuous_argmax,6180,2637.41845703125
continuous_argmax,continuous_argmax,6181,2637.751953125
continuous_argmax,continuous_argmax,6182,2637.943115234375
continuous_argmax,continuous_argmax,6183,2638.0458984375
continuous_argmax,continuous_argmax,6184,2638.121337890625
continuous_argmax,continuous_argmax,6185,2638.162841796875
continuous_argmax,continuous_argmax,6186,2638.187744140625
continuous_argmax,continuous_argmax,6187,2638.20556640625
continuous_argmax,continuous_argmax,6188,2638.20556640625
continuous_argmax,continuous_argmax,6189,2639.2197265625
continuous_argmax,continuous_argmax,6190,2639.790283203125
continuous_argmax,continuous_argmax,6191,2640.114013671875
continuous_argmax,continuous_argmax,6192,2640.296630859375
continuous_argmax,continuous_argmax,6193,2640.40576171875
continuous_argmax,continuous_argmax,6194,2640.470947265625
continuous_argmax,continuous_argmax,6195,2640.511962890625
continuous_argmax,continuous_argmax,6196,2640.5361328125
continuous_argmax,continuous_argmax,6197,2640.548583984375
continuous_argmax,continuous_argmax,6198,2640.548583984375
continuous_argmax,continuous_argmax,6199,2641.5576171875
continuous_argmax,continuous_argmax,6200,2642.12890625
continuous_argmax,continuous_argmax,6201,2642.452392578125
continuous_argmax,continuous_argmax,6202,2642.636962890625
continuous_argmax,continuous_argmax,6203,2642.744873046875
continuous_argmax,continuous_argmax,6204,2642.80859375
continuous_argmax,continuous_argmax,6205,2642.849365234375
continuous_argmax,continuous_argmax,6206,2642.875
continuous_argmax,continuous_argmax,6207,2642.890380859375
continuous_argmax,continuous_argmax,6208,2642.890380859375
continuous_argmax,continuous_argmax,6209,2643.90380859375
continuous_argmax,continuous_argmax,6210,2644.478271484375
continuous_argmax,continuous_argmax,6211,2644.80517578125
continuous_argmax,continuous_argmax,6212,2644.9931640625
continuous_argmax,continuous_argmax,6213,2645.1064453125
continuous_argmax,continuous_argmax,6214,2645.174072265625
continuous_argmax,continuous_argmax,6215,2645.213134765625
continuous_argmax,continuous_argmax,6216,2645.236572265625
continuous_argmax,continuous_argmax,6217,2645.25146484375
continuous_argmax,continuous_argmax,6218,2645.25146484375
continuous_argmax,continuous_argmax,6219,2646.261474609375
continuous_argmax,continuous_argmax,6220,2646.83056640625
continuous_argmax,continuous_argmax,6221,2647.150634765625
continuous_argmax,continuous_argmax,6222,2647.336181640625
continuous_argmax,continuous_argmax,6223,2647.440185546875
continuous_argmax,continuous_argmax,6224,2647.50732421875
continuous_argmax,continuous_argmax,6225,2647.490966796875
continuous_argmax,continuous_argmax,6226,2647.529541015625
continuous_argmax,continuous_argmax,6227,2647.55029296875
continuous_argmax,continuous_argmax,6228,2647.55029296875
continuous_argmax,continuous_argmax,6229,2648.561767578125
continuous_argmax,continuous_argmax,6230,2649.133056640625
continuous_argmax,continuous_argmax,6231,2649.455322265625
continuous_argmax,continuous_argmax,6232,2649.64306640625
continuous_argmax,continuous_argmax,6233,2649.75390625
continuous_argmax,continuous_argmax,6234,2649.81884765625
continuous_argmax,continuous_argmax,6235,2649.860107421875
continuous_argmax,continuous_argmax,6236,2649.88232421875
continuous_argmax,continuous_argmax,6237,2649.897216796875
continuous_argmax,continuous_argmax,6238,2649.897216796875
continuous_argmax,continuous_argmax,6239,2650.905517578125
continuous_argmax,continuous_argmax,6240,2651.4765625
continuous_argmax,continuous_argmax,6241,2651.71240234375
continuous_argmax,continuous_argmax,6242,2651.928955078125
continuous_argmax,continuous_argmax,6243,2652.059814453125
continuous_argmax,continuous_argmax,6244,2652.146728515625
continuous_argmax,continuous_argmax,6245,2652.18798828125
continuous_argmax,continuous_argmax,6246,2652.2216796875
continuous_argmax,continuous_argmax,6247,2652.24365234375
continuous_argmax,continuous_argmax,6248,2652.24365234375
continuous_argmax,continuous_argmax,6249,2653.255859375
continuous_argmax,continuous_argmax,6250,2653.819580078125
continuous_argmax,continuous_argmax,6251,2654.133544921875
continuous_argmax,continuous_argmax,6252,2654.3203125
continuous_argmax,continuous_argmax,6253,2654.43017578125
continuous_argmax,continuous_argmax,6254,2654.501220703125
continuous_argmax,continuous_argmax,6255,2654.5419921875
continuous_argmax,continuous_argmax,6256,2654.569580078125
continuous_argmax,continuous_argmax,6257,2654.58349609375
continuous_argmax,continuous_argmax,6258,2654.58349609375
continuous_argmax,continuous_argmax,6259,2655.5966796875
continuous_argmax,continuous_argmax,6260,2656.16796875
continuous_argmax,continuous_argmax,6261,2656.4912109375
continuous_argmax,continuous_argmax,6262,2656.675048828125
continuous_argmax,continuous_argmax,6263,2656.785400390625
continuous_argmax,continuous_argmax,6264,2656.8486328125
continuous_argmax,continuous_argmax,6265,2656.88720703125
continuous_argmax,continuous_argmax,6266,2656.911865234375
continuous_argmax,continuous_argmax,6267,2656.927490234375
continuous_argmax,continuous_argmax,6268,2656.927490234375
continuous_argmax,continuous_argmax,6269,2657.941650390625
continuous_argmax,continuous_argmax,6270,2658.51220703125
continuous_argmax,continuous_argmax,6271,2658.83447265625
continuous_argmax,continuous_argmax,6272,2659.016845703125
continuous_argmax,continuous_argmax,6273,2659.123779296875
continuous_argmax,continuous_argmax,6274,2659.1875
continuous_argmax,continuous_argmax,6275,2659.22802734375
continuous_argmax,continuous_argmax,6276,2659.251953125
continuous_argmax,continuous_argmax,6277,2659.26708984375
continuous_argmax,continuous_argmax,6278,2659.26708984375
continuous_argmax,continuous_argmax,6279,2660.282470703125
continuous_argmax,continuous_argmax,6280,2660.853271484375
continuous_argmax,continuous_argmax,6281,2661.17529296875
continuous_argmax,continuous_argmax,6282,2661.358642578125
continuous_argmax,continuous_argmax,6283,2661.468017578125
continuous_argmax,continuous_argmax,6284,2661.533935546875
continuous_argmax,continuous_argmax,6285,2661.57275390625
continuous_argmax,continuous_argmax,6286,2661.59716796875
continuous_argmax,continuous_argmax,6287,2661.611572265625
continuous_argmax,continuous_argmax,6288,2661.611572265625
continuous_argmax,continuous_argmax,6289,2662.62451171875
continuous_argmax,continuous_argmax,6290,2663.193115234375
continuous_argmax,continuous_argmax,6291,2663.514404296875
continuous_argmax,continuous_argmax,6292,2663.698486328125
continuous_argmax,continuous_argmax,6293,2663.805419921875
continuous_argmax,continuous_argmax,6294,2663.869384765625
continuous_argmax,continuous_argmax,6295,2663.907958984375
continuous_argmax,continuous_argmax,6296,2663.9375
continuous_argmax,continuous_argmax,6297,2663.9521484375
continuous_argmax,continuous_argmax,6298,2663.9521484375
continuous_argmax,continuous_argmax,6299,2664.9609375
continuous_argmax,continuous_argmax,6300,2665.52978515625
continuous_argmax,continuous_argmax,6301,2665.85107421875
continuous_argmax,continuous_argmax,6302,2666.037841796875
continuous_argmax,continuous_argmax,6303,2666.1494140625
continuous_argmax,continuous_argmax,6304,2666.21728515625
continuous_argmax,continuous_argmax,6305,2666.257080078125
continuous_argmax,continuous_argmax,6306,2666.280517578125
continuous_argmax,continuous_argmax,6307,2666.294677734375
continuous_argmax,continuous_argmax,6308,2666.294677734375
continuous_argmax,continuous_argmax,6309,2667.305908203125
continuous_argmax,continuous_argmax,6310,2667.8759765625
continuous_argmax,continuous_argmax,6311,2668.200439453125
continuous_argmax,continuous_argmax,6312,2668.38525390625
continuous_argmax,continuous_argmax,6313,2668.494140625
continuous_argmax,continuous_argmax,6314,2668.55908203125
continuous_argmax,continuous_argmax,6315,2668.598388671875
continuous_argmax,continuous_argmax,6316,2668.62255859375
continuous_argmax,continuous_argmax,6317,2668.636474609375
continuous_argmax,continuous_argmax,6318,2668.636474609375
continuous_argmax,continuous_argmax,6319,2669.650146484375
continuous_argmax,continuous_argmax,6320,2670.222412109375
continuous_argmax,continuous_argmax,6321,2670.543701171875
continuous_argmax,continuous_argmax,6322,2670.725830078125
continuous_argmax,continuous_argmax,6323,2670.834716796875
continuous_argmax,continuous_argmax,6324,2670.898681640625
continuous_argmax,continuous_argmax,6325,2670.936767578125
continuous_argmax,continuous_argmax,6326,2670.9609375
continuous_argmax,continuous_argmax,6327,2670.978759765625
continuous_argmax,continuous_argmax,6328,2670.978759765625
continuous_argmax,continuous_argmax,6329,2671.989013671875
continuous_argmax,continuous_argmax,6330,2672.560546875
continuous_argmax,continuous_argmax,6331,2672.8828125
continuous_argmax,continuous_argmax,6332,2673.067138671875
continuous_argmax,continuous_argmax,6333,2673.17529296875
continuous_argmax,continuous_argmax,6334,2673.23974609375
continuous_argmax,continuous_argmax,6335,2673.277587890625
continuous_argmax,continuous_argmax,6336,2673.300048828125
continuous_argmax,continuous_argmax,6337,2673.31298828125
continuous_argmax,continuous_argmax,6338,2673.31298828125
continuous_argmax,continuous_argmax,6339,2674.267333984375
continuous_argmax,continuous_argmax,6340,2674.853271484375
continuous_argmax,continuous_argmax,6341,2675.185302734375
continuous_argmax,continuous_argmax,6342,2675.381103515625
continuous_argmax,continuous_argmax,6343,2675.49609375
continuous_argmax,continuous_argmax,6344,2675.5673828125
continuous_argmax,continuous_argmax,6345,2675.610107421875
continuous_argmax,continuous_argmax,6346,2675.63720703125
continuous_argmax,continuous_argmax,6347,2675.649169921875
continuous_argmax,continuous_argmax,6348,2675.649169921875
continuous_argmax,continuous_argmax,6349,2676.660400390625
continuous_argmax,continuous_argmax,6350,2677.2294921875
continuous_argmax,continuous_argmax,6351,2677.5517578125
continuous_argmax,continuous_argmax,6352,2677.730224609375
continuous_argmax,continuous_argmax,6353,2677.841552734375
continuous_argmax,continuous_argmax,6354,2677.90380859375
continuous_argmax,continuous_argmax,6355,2677.94384765625
continuous_argmax,continuous_argmax,6356,2677.96533203125
continuous_argmax,continuous_argmax,6357,2677.981689453125
continuous_argmax,continuous_argmax,6358,2677.981689453125
continuous_argmax,continuous_argmax,6359,2678.991943359375
continuous_argmax,continuous_argmax,6360,2679.564453125
continuous_argmax,continuous_argmax,6361,2679.886474609375
continuous_argmax,continuous_argmax,6362,2680.0703125
continuous_argmax,continuous_argmax,6363,2680.18115234375
continuous_argmax,continuous_argmax,6364,2680.248046875
continuous_argmax,continuous_argmax,6365,2680.28857421875
continuous_argmax,continuous_argmax,6366,2680.313720703125
continuous_argmax,continuous_argmax,6367,2680.3291015625
continuous_argmax,continuous_argmax,6368,2680.3291015625
continuous_argmax,continuous_argmax,6369,2681.341064453125
continuous_argmax,continuous_argmax,6370,2681.91259765625
continuous_argmax,continuous_argmax,6371,2682.232666015625
continuous_argmax,continuous_argmax,6372,2682.388671875
continuous_argmax,continuous_argmax,6373,2682.504150390625
continuous_argmax,continuous_argmax,6374,2682.573974609375
continuous_argmax,continuous_argmax,6375,2682.616943359375
continuous_argmax,continuous_argmax,6376,2682.643798828125
continuous_argmax,continuous_argmax,6377,2682.6611328125
continuous_argmax,continuous_argmax,6378,2682.6611328125
continuous_argmax,continuous_argmax,6379,2683.66845703125
continuous_argmax,continuous_argmax,6380,2684.236328125
continuous_argmax,continuous_argmax,6381,2684.559326171875
continuous_argmax,continuous_argmax,6382,2684.74267578125
continuous_argmax,continuous_argmax,6383,2684.83447265625
continuous_argmax,continuous_argmax,6384,2684.9052734375
continuous_argmax,continuous_argmax,6385,2684.9501953125
continuous_argmax,continuous_argmax,6386,2684.980712890625
continuous_argmax,continuous_argmax,6387,2684.99853515625
continuous_argmax,continuous_argmax,6388,2684.99853515625
continuous_argmax,continuous_argmax,6389,2686.002685546875
continuous_argmax,continuous_argmax,6390,2686.573974609375
continuous_argmax,continuous_argmax,6391,2686.896484375
continuous_argmax,continuous_argmax,6392,2687.083251953125
continuous_argmax,continuous_argmax,6393,2687.192138671875
continuous_argmax,continuous_argmax,6394,2687.2578125
continuous_argmax,continuous_argmax,6395,2687.298095703125
continuous_argmax,continuous_argmax,6396,2687.32373046875
continuous_argmax,continuous_argmax,6397,2687.339599609375
continuous_argmax,continuous_argmax,6398,2687.339599609375
continuous_argmax,continuous_argmax,6399,2688.350830078125
continuous_argmax,continuous_argmax,6400,2688.91650390625
continuous_argmax,continuous_argmax,6401,2689.239501953125
continuous_argmax,continuous_argmax,6402,2689.42431640625
continuous_argmax,continuous_argmax,6403,2689.532470703125
continuous_argmax,continuous_argmax,6404,2689.59912109375
continuous_argmax,continuous_argmax,6405,2689.639404296875
continuous_argmax,continuous_argmax,6406,2689.665283203125
continuous_argmax,continuous_argmax,6407,2689.678955078125
continuous_argmax,continuous_argmax,6408,2689.678955078125
continuous_argmax,continuous_argmax,6409,2690.69140625
continuous_argmax,continuous_argmax,6410,2691.239990234375
continuous_argmax,continuous_argmax,6411,2691.56787109375
continuous_argmax,continuous_argmax,6412,2691.759765625
continuous_argmax,continuous_argmax,6413,2691.8759765625
continuous_argmax,continuous_argmax,6414,2691.945068359375
continuous_argmax,continuous_argmax,6415,2691.982421875
continuous_argmax,continuous_argmax,6416,2692.007080078125
continuous_argmax,continuous_argmax,6417,2692.023193359375
continuous_argmax,continuous_argmax,6418,2692.023193359375
continuous_argmax,continuous_argmax,6419,2693.020751953125
continuous_argmax,continuous_argmax,6420,2693.5927734375
continuous_argmax,continuous_argmax,6421,2693.918701171875
continuous_argmax,continuous_argmax,6422,2694.1064453125
continuous_argmax,continuous_argmax,6423,2694.218994140625
continuous_argmax,continuous_argmax,6424,2694.2841796875
continuous_argmax,continuous_argmax,6425,2694.32421875
continuous_argmax,continuous_argmax,6426,2694.34716796875
continuous_argmax,continuous_argmax,6427,2694.361328125
continuous_argmax,continuous_argmax,6428,2694.361328125
continuous_argmax,continuous_argmax,6429,2695.367919921875
continuous_argmax,continuous_argmax,6430,2695.9384765625
continuous_argmax,continuous_argmax,6431,2696.22607421875
continuous_argmax,continuous_argmax,6432,2696.417236328125
continuous_argmax,continuous_argmax,6433,2696.53515625
continuous_argmax,continuous_argmax,6434,2696.607666015625
continuous_argmax,continuous_argmax,6435,2696.653564453125
continuous_argmax,continuous_argmax,6436,2696.6806640625
continuous_argmax,continuous_argmax,6437,2696.69677734375
continuous_argmax,continuous_argmax,6438,2696.69677734375
continuous_argmax,continuous_argmax,6439,2697.706298828125
continuous_argmax,continuous_argmax,6440,2698.27734375
continuous_argmax,continuous_argmax,6441,2698.599609375
continuous_argmax,continuous_argmax,6442,2698.7841796875
continuous_argmax,continuous_argmax,6443,2698.8935546875
continuous_argmax,continuous_argmax,6444,2698.958740234375
continuous_argmax,continuous_argmax,6445,2698.99462890625
continuous_argmax,continuous_argmax,6446,2699.01904296875
continuous_argmax,continuous_argmax,6447,2699.001953125
continuous_argmax,continuous_argmax,6448,2699.001953125
continuous_argmax,continuous_argmax,6449,2700.014892578125
continuous_argmax,continuous_argmax,6450,2700.585205078125
continuous_argmax,continuous_argmax,6451,2700.90966796875
continuous_argmax,continuous_argmax,6452,2701.091796875
continuous_argmax,continuous_argmax,6453,2701.19873046875
continuous_argmax,continuous_argmax,6454,2701.26318359375
continuous_argmax,continuous_argmax,6455,2701.3017578125
continuous_argmax,continuous_argmax,6456,2701.325927734375
continuous_argmax,continuous_argmax,6457,2701.3408203125
continuous_argmax,continuous_argmax,6458,2701.3408203125
continuous_argmax,continuous_argmax,6459,2702.353271484375
continuous_argmax,continuous_argmax,6460,2702.923828125
continuous_argmax,continuous_argmax,6461,2703.245361328125
continuous_argmax,continuous_argmax,6462,2703.429931640625
continuous_argmax,continuous_argmax,6463,2703.538330078125
continuous_argmax,continuous_argmax,6464,2703.6015625
continuous_argmax,continuous_argmax,6465,2703.6396484375
continuous_argmax,continuous_argmax,6466,2703.663818359375
continuous_argmax,continuous_argmax,6467,2703.678466796875
continuous_argmax,continuous_argmax,6468,2703.678466796875
continuous_argmax,continuous_argmax,6469,2704.687744140625
continuous_argmax,continuous_argmax,6470,2705.26123046875
continuous_argmax,continuous_argmax,6471,2705.580322265625
continuous_argmax,continuous_argmax,6472,2705.764892578125
continuous_argmax,continuous_argmax,6473,2705.873046875
continuous_argmax,continuous_argmax,6474,2705.939208984375
continuous_argmax,continuous_argmax,6475,2705.9794921875
continuous_argmax,continuous_argmax,6476,2706.00341796875
continuous_argmax,continuous_argmax,6477,2706.01708984375
continuous_argmax,continuous_argmax,6478,2706.01708984375
continuous_argmax,continuous_argmax,6479,2707.029052734375
continuous_argmax,continuous_argmax,6480,2707.59912109375
continuous_argmax,continuous_argmax,6481,2707.9189453125
continuous_argmax,continuous_argmax,6482,2708.10498046875
continuous_argmax,continuous_argmax,6483,2708.211669921875
continuous_argmax,continuous_argmax,6484,2708.2763671875
continuous_argmax,continuous_argmax,6485,2708.314453125
continuous_argmax,continuous_argmax,6486,2708.341552734375
continuous_argmax,continuous_argmax,6487,2708.354248046875
continuous_argmax,continuous_argmax,6488,2708.354248046875
continuous_argmax,continuous_argmax,6489,2709.273681640625
continuous_argmax,continuous_argmax,6490,2709.87158203125
continuous_argmax,continuous_argmax,6491,2710.21533203125
continuous_argmax,continuous_argmax,6492,2710.418212890625
continuous_argmax,continuous_argmax,6493,2710.537353515625
continuous_argmax,continuous_argmax,6494,2710.608154296875
continuous_argmax,continuous_argmax,6495,2710.651611328125
continuous_argmax,continuous_argmax,6496,2710.67626953125
continuous_argmax,continuous_argmax,6497,2710.68994140625
continuous_argmax,continuous_argmax,6498,2710.68994140625
continuous_argmax,continuous_argmax,6499,2711.704833984375
continuous_argmax,continuous_argmax,6500,2712.27685546875
continuous_argmax,continuous_argmax,6501,2712.59814453125
continuous_argmax,continuous_argmax,6502,2712.78125
continuous_argmax,continuous_argmax,6503,2712.885986328125
continuous_argmax,continuous_argmax,6504,2712.943115234375
continuous_argmax,continuous_argmax,6505,2712.980712890625
continuous_argmax,continuous_argmax,6506,2713.002197265625
continuous_argmax,continuous_argmax,6507,2712.935791015625
continuous_argmax,continuous_argmax,6508,2712.935791015625
continuous_argmax,continuous_argmax,6509,2713.941650390625
continuous_argmax,continuous_argmax,6510,2714.512939453125
continuous_argmax,continuous_argmax,6511,2714.837158203125
continuous_argmax,continuous_argmax,6512,2715.0244140625
continuous_argmax,continuous_argmax,6513,2715.132568359375
continuous_argmax,continuous_argmax,6514,2715.19873046875
continuous_argmax,continuous_argmax,6515,2715.238525390625
continuous_argmax,continuous_argmax,6516,2715.262451171875
continuous_argmax,continuous_argmax,6517,2715.27880859375
continuous_argmax,continuous_argmax,6518,2715.27880859375
continuous_argmax,continuous_argmax,6519,2716.2890625
continuous_argmax,continuous_argmax,6520,2716.861328125
continuous_argmax,continuous_argmax,6521,2717.183349609375
continuous_argmax,continuous_argmax,6522,2717.36865234375
continuous_argmax,continuous_argmax,6523,2717.474853515625
continuous_argmax,continuous_argmax,6524,2717.54150390625
continuous_argmax,continuous_argmax,6525,2717.578857421875
continuous_argmax,continuous_argmax,6526,2717.603759765625
continuous_argmax,continuous_argmax,6527,2717.61865234375
continuous_argmax,continuous_argmax,6528,2717.61865234375
continuous_argmax,continuous_argmax,6529,2718.631103515625
continuous_argmax,continuous_argmax,6530,2719.2041015625
continuous_argmax,continuous_argmax,6531,2719.525146484375
continuous_argmax,continuous_argmax,6532,2719.708740234375
continuous_argmax,continuous_argmax,6533,2719.815185546875
continuous_argmax,continuous_argmax,6534,2719.87890625
continuous_argmax,continuous_argmax,6535,2719.91748046875
continuous_argmax,continuous_argmax,6536,2719.943603515625
continuous_argmax,continuous_argmax,6537,2719.958251953125
continuous_argmax,continuous_argmax,6538,2719.958251953125
continuous_argmax,continuous_argmax,6539,2720.9560546875
continuous_argmax,continuous_argmax,6540,2721.52978515625
continuous_argmax,continuous_argmax,6541,2721.854248046875
continuous_argmax,continuous_argmax,6542,2722.041748046875
continuous_argmax,continuous_argmax,6543,2722.1494140625
continuous_argmax,continuous_argmax,6544,2722.218017578125
continuous_argmax,continuous_argmax,6545,2722.256103515625
continuous_argmax,continuous_argmax,6546,2722.282470703125
continuous_argmax,continuous_argmax,6547,2722.298095703125
continuous_argmax,continuous_argmax,6548,2722.298095703125
continuous_argmax,continuous_argmax,6549,2723.31103515625
continuous_argmax,continuous_argmax,6550,2723.88037109375
continuous_argmax,continuous_argmax,6551,2724.20263671875
continuous_argmax,continuous_argmax,6552,2724.387939453125
continuous_argmax,continuous_argmax,6553,2724.49609375
continuous_argmax,continuous_argmax,6554,2724.560546875
continuous_argmax,continuous_argmax,6555,2724.599365234375
continuous_argmax,continuous_argmax,6556,2724.62451171875
continuous_argmax,continuous_argmax,6557,2724.638671875
continuous_argmax,continuous_argmax,6558,2724.638671875
continuous_argmax,continuous_argmax,6559,2725.652099609375
continuous_argmax,continuous_argmax,6560,2726.218994140625
continuous_argmax,continuous_argmax,6561,2726.542724609375
continuous_argmax,continuous_argmax,6562,2726.71875
continuous_argmax,continuous_argmax,6563,2726.82666015625
continuous_argmax,continuous_argmax,6564,2726.892822265625
continuous_argmax,continuous_argmax,6565,2726.93359375
continuous_argmax,continuous_argmax,6566,2726.96044921875
continuous_argmax,continuous_argmax,6567,2726.9580078125
continuous_argmax,continuous_argmax,6568,2726.9580078125
continuous_argmax,continuous_argmax,6569,2727.96875
continuous_argmax,continuous_argmax,6570,2728.5390625
continuous_argmax,continuous_argmax,6571,2728.858154296875
continuous_argmax,continuous_argmax,6572,2729.04150390625
continuous_argmax,continuous_argmax,6573,2729.150390625
continuous_argmax,continuous_argmax,6574,2729.213623046875
continuous_argmax,continuous_argmax,6575,2729.25341796875
continuous_argmax,continuous_argmax,6576,2729.279541015625
continuous_argmax,continuous_argmax,6577,2729.2939453125
continuous_argmax,continuous_argmax,6578,2729.2939453125
continuous_argmax,continuous_argmax,6579,2730.304443359375
continuous_argmax,continuous_argmax,6580,2730.8759765625
continuous_argmax,continuous_argmax,6581,2731.2001953125
continuous_argmax,continuous_argmax,6582,2731.383544921875
continuous_argmax,continuous_argmax,6583,2731.494140625
continuous_argmax,continuous_argmax,6584,2731.560791015625
continuous_argmax,continuous_argmax,6585,2731.6015625
continuous_argmax,continuous_argmax,6586,2731.626708984375
continuous_argmax,continuous_argmax,6587,2731.6416015625
continuous_argmax,continuous_argmax,6588,2731.6416015625
continuous_argmax,continuous_argmax,6589,2732.65185546875
continuous_argmax,continuous_argmax,6590,2733.21337890625
continuous_argmax,continuous_argmax,6591,2733.534912109375
continuous_argmax,continuous_argmax,6592,2733.636474609375
continuous_argmax,continuous_argmax,6593,2733.771240234375
continuous_argmax,continuous_argmax,6594,2733.851318359375
continuous_argmax,continuous_argmax,6595,2733.907470703125
continuous_argmax,continuous_argmax,6596,2733.942626953125
continuous_argmax,continuous_argmax,6597,2733.963623046875
continuous_argmax,continuous_argmax,6598,2733.963623046875
continuous_argmax,continuous_argmax,6599,2734.9736328125
continuous_argmax,continuous_argmax,6600,2735.54541015625
continuous_argmax,continuous_argmax,6601,2735.8681640625
continuous_argmax,continuous_argmax,6602,2736.05322265625
continuous_argmax,continuous_argmax,6603,2736.161376953125
continuous_argmax,continuous_argmax,6604,2736.23046875
continuous_argmax,continuous_argmax,6605,2736.270263671875
continuous_argmax,continuous_argmax,6606,2736.296142578125
continuous_argmax,continuous_argmax,6607,2736.311767578125
continuous_argmax,continuous_argmax,6608,2736.311767578125
continuous_argmax,continuous_argmax,6609,2737.324462890625
continuous_argmax,continuous_argmax,6610,2737.893798828125
continuous_argmax,continuous_argmax,6611,2738.215087890625
continuous_argmax,continuous_argmax,6612,2738.399169921875
continuous_argmax,continuous_argmax,6613,2738.5078125
continuous_argmax,continuous_argmax,6614,2738.57275390625
continuous_argmax,continuous_argmax,6615,2738.610107421875
continuous_argmax,continuous_argmax,6616,2738.63525390625
continuous_argmax,continuous_argmax,6617,2738.650390625
continuous_argmax,continuous_argmax,6618,2738.650390625
continuous_argmax,continuous_argmax,6619,2739.663818359375
continuous_argmax,continuous_argmax,6620,2740.234375
